order_id,customer_id,province,amount,status,order_date,source_file,load_time
107,CUS050,CanTho,213845,Failed,2026-04-08,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
218,CUS030,DaNang,3475033,SUCCESS,2026-08-31,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
125,CUS003,DaNang,4518991,success,2026-01-18,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
216,CUS024,Hanoi,2011440,Success,2026-08-15,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
114,CUS017,HaiPhong,2796033,success,2026-03-28,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
182,CUS036,CanTho,3214267,success,2026-08-11,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
21,CUS032,Hanoi,445240,FAILED,2026-06-10,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
13,CUS044,Hanoi,1485615,SUCCESS,2026-02-11,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
157,CUS041,CanTho,1709427,Success,2026-02-27,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
205,CUS004,CanTho,4216850,cancelled,2026-07-18,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
214,CUS017,CanTho,1086737,Success,2026-07-11,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
227,CUS032,HaiPhong,0,SUCCESS,2026-03-24,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
146,CUS019,HaiPhong,4065745,SUCCESS,2026-09-05,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
84,CUS047,HCM,3105311,Success,2026-08-24,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
177,CUS031,HaiPhong,2094563,SUCCESS,2026-04-09,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
198,CUS015,HaiPhong,2180516,Success,2026-01-03,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
41,CUS027,HCM,841262,success,2026-04-01,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
88,CUS025,HCM,4824000,Success,2026-08-02,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
117,CUS023,HCM,625612,Cancelled,2026-01-11,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
108,CUS031,Hanoi,3000766,success,2026-08-07,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
97,CUS045,CanTho,3946926,SUCCESS,2026-08-23,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
56,CUS038,CanTho,4435419,success,2026-02-22,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
136,CUS031,HaiPhong,3809560,CANCELLED,2026-03-17,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
221,CUS027,CanTho,0,Success,2026-01-17,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
180,CUS001,DaNang,2554467,Cancelled,2026-06-18,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
163,CUS044,CanTho,4975144,Failed,2026-07-30,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
,CUS047,HCM,3530303,Success,2026-01-26,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
225,CUS020,HaiPhong,-50000,SUCCESS,2026-01-16,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
103,CUS029,Hanoi,2446861,success,2026-03-23,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
183,CUS013,HCM,4846586,success,2026-01-12,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
145,CUS019,HCM,4167788,SUCCESS,2026-05-27,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
37,CUS015,Hanoi,645533,PENDING,2026-02-28,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
179,CUS005,DaNang,3530789,Success,2026-03-10,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
2,CUS009,Hanoi,4624866,success,2026-01-09,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
200,CUS023,CanTho,2559487,pending,2026-06-26,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
87,CUS045,DaNang,4700748,success,2026-06-20,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
211,CUS011,DaNang,4092032,failed,2026-07-11,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
70,CUS036,HCM,3655312,success,2026-04-04,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
47,CUS001,Hanoi,2032894,success,2026-05-04,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
8,CUS035,Hanoi,3225376,success,2026-08-01,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
69,CUS045,HCM,4626743,success,2026-05-30,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
178,CUS013,CanTho,4313433,PENDING,2026-08-10,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
204,CUS018,Hanoi,4797356,Failed,2026-09-07,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
156,CUS045,HaiPhong,647099,pending,2026-07-21,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
7,CUS023,DaNang,2268961,Cancelled,2026-04-28,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
199,CUS030,DaNang,4635197,success,2026-08-30,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
165,CUS034,HaiPhong,2383346,Success,2026-04-22,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
173,CUS045,HaiPhong,1068595,Success,2026-06-05,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
158,CUS042,HCM,2278286,CANCELLED,2026-01-16,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
160,CUS030,DaNang,3426486,Failed,2026-05-19,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
,CUS045,DaNang,1872590,success,2026-04-24,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
234,CUS029,HCM,-1,success,2026-07-31,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
202,CUS031,Hanoi,2039825,success,2026-05-28,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
147,CUS004,DaNang,4057482,SUCCESS,2026-04-13,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
72,CUS023,CanTho,3458940,Failed,2026-02-09,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
196,CUS044,HCM,1475926,Success,2026-08-11,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
30,CUS024,DaNang,2058671,Success,2026-08-31,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
95,CUS013,HaiPhong,4197136,SUCCESS,2026-06-17,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
,CUS014,CanTho,229159,SUCCESS,2026-07-21,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
90,CUS042,DaNang,3950603,Success,2026-02-24,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
28,CUS049,HCM,4574639,Failed,2026-08-24,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
58,CUS042,DaNang,3885477,SUCCESS,2026-01-03,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
124,CUS007,DaNang,1065483,Cancelled,2026-07-20,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
169,CUS017,DaNang,1022420,failed,2026-08-10,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
229,CUS040,CanTho,-50000,Success,2026-03-25,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
55,CUS038,CanTho,383377,pending,2026-06-18,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
130,CUS021,HCM,776981,success,2026-03-04,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
148,CUS032,Hanoi,4890404,PENDING,2026-02-08,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
27,CUS007,DaNang,4308584,PENDING,2026-04-06,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
219,CUS003,DaNang,4182434,SUCCESS,2026-08-16,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
80,CUS002,Hanoi,2241231,success,2026-01-10,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
154,CUS005,HCM,72445,Success,2026-06-02,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
74,CUS048,DaNang,3503700,Cancelled,2026-07-27,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
14,CUS030,HaiPhong,2314486,Failed,2026-06-26,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
185,CUS042,HCM,4205117,FAILED,2026-05-09,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
109,CUS027,CanTho,4631289,CANCELLED,2026-05-05,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
193,CUS041,Hanoi,3771845,success,2026-08-20,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
232,CUS045,Hanoi,-50000,Success,2026-08-13,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
91,CUS033,HaiPhong,1473474,pending,2026-05-12,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
106,CUS030,HaiPhong,572322,success,2026-04-10,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
32,CUS009,HCM,4036957,FAILED,2026-03-09,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
172,CUS018,CanTho,1149018,failed,2026-08-14,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
85,CUS022,CanTho,2683315,PENDING,2026-07-04,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
,CUS016,DaNang,883446,Success,2026-04-05,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
144,CUS046,CanTho,1111854,SUCCESS,2026-05-22,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
151,CUS029,DaNang,4986906,failed,2026-05-26,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
16,CUS003,DaNang,3415214,SUCCESS,2026-08-22,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
143,CUS013,DaNang,1958267,success,2026-01-04,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
34,CUS047,HCM,2664865,Success,2026-06-16,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
208,CUS020,HaiPhong,329881,Pending,2026-02-03,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
230,CUS025,CanTho,-50000,success,2026-04-27,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
190,CUS035,HaiPhong,2706346,pending,2026-08-12,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
191,CUS035,Hanoi,623954,Success,2026-08-24,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
25,CUS008,DaNang,3697075,SUCCESS,2026-09-02,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
111,CUS043,HaiPhong,1434495,CANCELLED,2026-06-09,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
224,CUS040,Hanoi,-50000,Success,2026-05-14,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
22,CUS011,HaiPhong,582909,Success,2026-04-30,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
213,CUS015,HaiPhong,4725077,success,2026-01-04,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
24,CUS047,Hanoi,4554433,Cancelled,2026-03-29,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
18,CUS042,HaiPhong,1248493,SUCCESS,2026-07-10,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
122,CUS002,DaNang,4880133,pending,2026-04-12,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
222,CUS031,HaiPhong,-1,Success,2026-06-01,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
176,CUS010,HaiPhong,2498312,success,2026-04-17,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
40,CUS037,CanTho,4015051,success,2026-07-26,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
96,CUS045,Hanoi,944119,CANCELLED,2026-02-15,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
66,CUS004,Hanoi,3603211,CANCELLED,2026-01-01,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
171,CUS034,DaNang,4231663,PENDING,2026-02-22,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
235,CUS030,HaiPhong,-1,Success,2026-01-25,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
110,CUS015,DaNang,3706057,success,2026-03-28,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
81,CUS007,CanTho,3695385,success,2026-04-22,file:///C:/Users/ADMIN/Downloads/pyspark-orders-repo%20(1)/pyspark-orders-repo/orders.csv,2026-09-10T09:31:12.799+07:00
